0.544574 0.315899 0.315901
0.545912 0.316251 0.316254
0.547251 0.316603 0.316605
0.548591 0.316953 0.316956
0.549933 0.317302 0.317305
0.551276 0.31765 0.317653
0.552621 0.317997 0.318
0.553968 0.318343 0.318346
0.555315 0.318688 0.318691
0.556665 0.319032 0.319034
0.558016 0.319374 0.319377
0.559368 0.319715 0.319718
0.560722 0.320056 0.320058
0.562078 0.320395 0.320397
0.563435 0.320733 0.320735
0.564793 0.32107 0.321072
0.566153 0.321405 0.321408
0.567515 0.32174 0.321743
0.568878 0.322073 0.322076
0.570243 0.322406 0.322409
0.57161 0.322737 0.32274
0.572978 0.323067 0.32307
0.574347 0.323396 0.323399
0.575718 0.323724 0.323727
0.577091 0.324051 0.324054
0.578466 0.324376 0.324379
0.579842 0.324701 0.324704
0.581219 0.325024 0.325027
0.582598 0.325346 0.325349
0.583979 0.325668 0.325671
0.585362 0.325988 0.325991
0.586746 0.326306 0.326309
0.588132 0.326624 0.326627
0.589519 0.326941 0.326944
0.590908 0.327256 0.327259
0.592299 0.327571 0.327574
0.593692 0.327884 0.327887
0.595086 0.328196 0.328199
0.596482 0.328507 0.32851
0.597879 0.328817 0.32882
0.599278 0.329125 0.329128
0.600679 0.329433 0.329436
0.602082 0.329739 0.329742
0.603486 0.330045 0.330048
0.604892 0.330349 0.330352
0.6063 0.330652 0.330655
0.60771 0.330954 0.330957
0.609121 0.331254 0.331258
0.610534 0.331554 0.331557
0.611949 0.331853 0.331856
0.613366 0.33215 0.332153
0.614784 0.332446 0.332449
0.616204 0.332741 0.332744
0.617626 0.333035 0.333038
0.61905 0.333328 0.333331
0.620476 0.333619 0.333623
0.621903 0.33391 0.333913
0.623332 0.334199 0.334203
0.624763 0.334488 0.334491
0.626196 0.334775 0.334778
0.627631 0.335061 0.335064
0.629067 0.335345 0.335349
0.630506 0.335629 0.335632
0.631946 0.335912 0.335915
0.633388 0.336193 0.336196
0.634832 0.336473 0.336476
0.636278 0.336752 0.336756
0.637725 0.33703 0.337034
0.639175 0.337307 0.33731
0.640627 0.337583 0.337586
0.64208 0.337857 0.33786
0.643535 0.33813 0.338134
0.644993 0.338403 0.338406
0.646452 0.338674 0.338677
0.647913 0.338944 0.338947
0.649376 0.339212 0.339216
0.650841 0.33948 0.339483
0.652308 0.339746 0.33975
0.653777 0.340011 0.340015
0.655248 0.340276 0.340279
0.656721 0.340539 0.340542
0.658196 0.3408 0.340804
0.659673 0.341061 0.341064
0.661152 0.34132 0.341324
0.662633 0.341579 0.341582
0.664116 0.341836 0.341839
0.665601 0.342092 0.342095
0.667088 0.342347 0.34235
0.668577 0.3426 0.342604
0.670069 0.342853 0.342856
0.671562 0.343104 0.343108
0.673057 0.343354 0.343358
0.674554 0.343603 0.343607
0.676054 0.343851 0.343855
0.677556 0.344098 0.344101
0.679059 0.344343 0.344347
0.680565 0.344587 0.344591
0.682073 0.344831 0.344834
0.683583 0.345072 0.345076
0.685095 0.345313 0.345317
0.68661 0.345553 0.345557
0.688126 0.345791 0.345795
0.689645 0.346028 0.346032
0.691166 0.346265 0.346268
0.692689 0.346499 0.346503
0.694214 0.346733 0.346737
0.695741 0.346966 0.346969
0.697271 0.347197 0.347201
0.698803 0.347427 0.347431
0.700337 0.347656 0.34766
0.701873 0.347884 0.347888
0.703411 0.34811 0.348114
0.704952 0.348336 0.34834
0.706495 0.34856 0.348564
0.70804 0.348783 0.348787
0.709588 0.349005 0.349009
0.711138 0.349225 0.349229
0.71269 0.349445 0.349449
0.714244 0.349663 0.349667
0.715801 0.34988 0.349884
0.71736 0.350096 0.3501
0.718922 0.35031 0.350314
0.720485 0.350524 0.350528
0.722052 0.350736 0.35074
0.72362 0.350947 0.350951
0.725191 0.351157 0.351161
0.726764 0.351365 0.351369
0.72834 0.351573 0.351577
0.729918 0.351779 0.351783
0.731498 0.351984 0.351988
0.733081 0.352187 0.352192
0.734666 0.35239 0.352394
0.736254 0.352591 0.352595
0.737844 0.352791 0.352795
0.739437 0.35299 0.352994
0.741032 0.353188 0.353192
0.742629 0.353384 0.353388
0.744229 0.353579 0.353584
0.745832 0.353773 0.353778
0.747437 0.353966 0.35397
0.749044 0.354158 0.354162
0.750654 0.354348 0.354352
0.752267 0.354537 0.354541
0.753882 0.354725 0.354729
0.755499 0.354911 0.354915
0.75712 0.355097 0.355101
0.758742 0.355281 0.355285
