1) sqrt(x)         | Calc: 6.669539090547e-01 | Exact: 0.66666666667 | Calls: 16
2) 1/sqrt(x)       | Calc: 1.999961380871e+00 | Exact: 2.000000000000 | Calls: 392
3) sqrt(1-x^2)     | Calc: 7.858124937216e-01 | Exact: 1.570796326795e+00 | Calls: 16
4) ln(x)/sqrt(x)   | Calc: -3.999912854449e+00 | Exact: -4.00000000000 | Calls: 416
1.000000000000e-01	1.904253056616e-04
1.000000000000e-02	1.904253056616e-04
1.000000000000e-03	2.916553748378e-05
1.000000000000e-04	4.295576911950e-07
1.000000000000e-05	2.822738143227e-08
1.000000000000e-06	1.249646053303e-09
1.000000000000e-07	3.842259843623e-11
1.000000000000e-08	2.131628207280e-12
